treatment,treatment_rep,coral_species,tile_rep,tile_ID_no,tile_ID_letter,recruit_number,surface_area_pre,recruit_age,recruit_individuals,chimera,dead_post,completely_removed,skeleton_remains,half_gone,inner_polyp_left,damage_<50
anigrofuscus,1,kenti,3,4,e,26,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,27,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,28,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,29,1.3,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,30,1.5,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,31,1.4,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,32,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,33,1.2,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,34,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,35,1.7,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,36,1.3,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,37,1.4,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,38,2.7,d,2,1,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,39,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,40,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,41,0.7,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,42,3.5,m,2,1,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,43,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,44,1,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,45,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,46,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,47,0.7,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,48,0.5,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,49,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,50,1.4,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,51,0.9,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,52,2.3,d,2,1,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,53,2.9,m,3,1,0,na,na,na,na,na
anigrofuscus,1,kenti,3,4,e,54,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,1,goniastrea,1,13,b,1,0.3,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,1,1.3,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,2,2.1,d,2,1,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,3,1.6,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,4,1.7,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,5,1.8,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,6,1.6,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,7,1.5,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,8,1.5,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,9,1.9,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,10,1.2,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,11,1.7,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,12,1.7,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,13,1.5,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,14,1.6,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,15,1.7,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,16,1.3,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,17,1.6,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,18,2.4,m,2,1,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,19,2.3,d,2,1,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,20,1.6,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,21,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,22,3.6,m,2,1,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,23,1.8,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,24,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,25,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,26,0.9,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,27,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,28,0.9,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,29,1.4,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,30,1.6,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,31,3.2,d,2,1,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,32,1.1,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,33,1.1,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,34,1.8,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,35,2.1, d,2,1,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,36,1.3,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,37,2,d,1,0,0,na,na,na,na,yes
anigrofuscus,1,kenti,2,1,c,38,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,39,0.7,m,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,40,1.7,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,41,1.6,d,1,0,0,na,na,na,na,na
anigrofuscus,1,kenti,2,1,c,42,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,1,1,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,2,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,3,1.4,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,4,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,5,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,6,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,7,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,8,1.3,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,9,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,10,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,11,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,12,1.1,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,13,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,14,1.4,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,15,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,16,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,17,2.5,m,2,1,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,18,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,19,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,20,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,21,0.9,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,22,1.5,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,23,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,24,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,25,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,26,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,27,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,28,2.4,d,2,1,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,29,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,30,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,31,1.4,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,32,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,33,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,34,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,35,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,36,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,37,1.9,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,38,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,39,2.2,m,2,1,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,40,0.8,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,41,1.9,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,42,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,43,0.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,44,3.2,d,2,1,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,45,3.4,d,3,1,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,46,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,47,3,d,2,1,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,48,1.5,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,49,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,50,1.8,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,51,1.9,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,52,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,53,1.8,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,54,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,55,1.2,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,56,1.8,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,57,1.9,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,58,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,59,1.8,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,60,2.1,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,61,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,62,1.5,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,63,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,64,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,65,2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,1,26,k,66,1.2,d,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,1,1.9,d,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,2,1.8,d,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,3,1.5,d,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,4,2.4,d,2,1,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,5,2.1,d,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,6,1.7,d,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,7,1.9,d,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,8,0.8,d,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,9,2,d,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,10,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,11,1.5,d,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,12,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,13,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,14,1.3,d,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,15,2.6,d,2,1,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,16,1.6,d,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,17,1.6,d,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,18,1.4,d,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,19,2.4,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,20,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,21,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,22,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,23,2.3,m,2,1,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,24,1.9,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,25,2.2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,26,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,27,3.1,m,2,1,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,28,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,29,1.9,d,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,30,1.1,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,31,2.1,m,2,1,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,32,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,33,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,34,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,35,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,36,2.5,m,2,1,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,37,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,38,1.7,d,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,39,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,40,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,kenti,1,1,o,41,1.6,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,2,19,n,1,1.1,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,2,19,n,2,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,2,19,n,3,1,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,2,19,n,4,0.8,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,2,19,n,5,1.3,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,2,19,n,6,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,2,19,n,7,1.2,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,2,19,n,8,0.9,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,2,19,n,9,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,1,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,2,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,3,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,4,1.4,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,5,5.2,m,4,1,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,6,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,7,1.9,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,8,2,d,2,1,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,9,1.4,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,10,1.8,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,11,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,12,1.8,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,13,0.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,14,1.8,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,15,0.9,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,16,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,17,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,18,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,19,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,20,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,21,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,22,2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,23,1.8,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,24,1.5,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,25,1.8,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,26,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,27,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,28,1.1,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,29,1.4,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,30,1.4,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,31,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,32,1.9,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,33,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,34,1.6,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,35,1.9,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,36,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,37,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,38,1,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,39,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,40,2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,41,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,42,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,43,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,44,1.9,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,45,3.4,m,2,1,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,46,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,47,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,48,0.6,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,49,1,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,50,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,51,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,52,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,53,1.3,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,54,0.9,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,55,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,56,2.9,m,2,1,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,57,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,58,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,59,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,60,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,61,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,62,1.4,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,63,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,64,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,65,2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,66,2.1,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,67,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,68,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,69,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,70,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,71,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,72,1.8,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,73,1.8,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,74,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,75,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,76,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,77,1,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,78,2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,79,3.1,m,2,1,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,80,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,81,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,82,1.8,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,83,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,84,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,85,2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,86,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,87,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,88,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,89,1.8,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,90,2.2,m,2,1,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,91,1.9,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,92,2.4,m,2,1,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,93,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,94,2.3,m,2,1,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,95,2.2,m,2,1,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,96,1.5,d,2,1,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,97,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,98,1,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,99,1.9,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,100,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,101,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,102,1.3,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,103,1.8,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,104,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,105,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,106,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,107,1.3,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,108,0.8,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,109,1.6,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,110,1.3,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,111,1.3,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,112,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,113,1.4,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,114,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,115,1.7,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,116,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,117,3,m,2,1,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,118,1.3,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,119,1.2,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,120,0.7,d,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,121,3,m,3,1,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,122,2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,123,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,124,1.9,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,125,1.2,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,126,1.5,m,1,0,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,127,3.1,m,2,1,0,na,na,na,na,na
anigrofuscus,2,millepora,3,19,f,128,1.6,m,1,0,0,na,na,na,na,na
